id,수온,염분,용존무기질,암모니아성,아질산성질,수소이온농,부유물질 ,규산염,화학적산소,투명도,질소,질산성질소,인산염인,클로로필,용존산소,총인,자갈,모래,실트,점토,평균,분급,IL,AVS,TOC,출현 종수,서식밀도,생체량,다양도,ISEP,target
4135,26.405991,29.47117,383.140555,184.098195,25.4775375,7.8581124,29.5390715,923.403335,2.26343505,1.14539325,613.637335,173.586755,53.3031435,7.24939895,6.3102035,85.6151315,0.751459615,33.8411235,56.9943515,8.3576542,4.6230127,1.44552675,2.60012935,0.021915505,0.32954506,12,745,164.333035,1.80964165,4.01716365,0
4136,26.403575,29.588076,341.53605,173.62368,21.85466,7.870945,24.769982,907.19762,2.3359293,1.09178,576.65964,146.00412,51.351616,8.5889063,6.3801374,84.36601,0.84429675,33.425289,56.732797,8.9254954,4.6550666,1.5380624,2.7174889,0.02566132,0.34970643,12,782,166.52887,1.7679122,3.7203364,0
4137,26.4083425,29.6341715,324.654055,171.63054,20.0845655,7.8788408,22.6480885,905.664795,2.49588145,1.0499775,565.79911,131.15065,50.863671,9.78551975,6.4348823,86.6725475,1.07415975,34.624155,55.0822825,9.1540967,4.62412725,1.62994045,2.80423015,0.026488055,0.35730334,12,885,173.667475,1.75423195,3.5015137,0
4138,26.434286,29.723158,313.34406,174.48611,18.325968,7.8852093,19.370454,897.23595,2.5307512,1.0269329,570.93447,120.6519,51.406932,10.081178,6.4646387,91.466773,1.3199863,35.648898,53.722942,9.1402127,4.5759465,1.6472335,2.8047419,0.02373673,0.3556306,12,953,180.0441,1.7639206,3.486575,0
4142,26.329213,29.968314,272.54593,137.8658,17.525015,7.8827965,19.272743,906.0035,2.9893171,1.0778641,504.72294,116.86029,41.786468,12.934441,6.1319489,80.427605,1.7648258,29.741009,58.324876,10.170472,4.6999859,1.8523501,2.8709332,0.00704942,0.36273614,11,666,196.63679,1.7597787,3.7478786,0
4143,26.341709,30.029545,274.19971,135.368185,18.091635,7.8982969,18.634358,897.753765,2.8344883,1.1809532,503.075,120.508565,42.90062,11.1667605,6.1939103,78.070746,1.323158,27.9224915,60.29624,10.3699075,4.77235995,1.87673435,2.9468129,0.00457676,0.3666064,11,608,188.76696,1.7773183,3.7062946,0
4144,26.372567,30.126473,272.42392,131.97918,18.132077,7.9075362,17.911897,874.01279,2.7120703,1.2853803,495.79504,122.26414,42.785994,9.7186846,6.2710667,75.398644,1.0378323,29.06056,59.004459,10.624551,4.8049073,1.9557844,3.2231707,0.00284067,0.38322412,11,613,156.58427,1.7976055,3.7539575,0
4145,26.348827,30.1589225,266.820905,127.46072,17.6547915,7.91500895,16.764859,839.434965,2.5792767,1.4062856,484.31544,121.642925,41.745784,8.21052645,6.3606109,71.6795035,0.925243675,31.329741,56.2624705,11.432789,4.8094434,2.0621573,3.544639,0.001844715,0.407465195,12,700,135.14136,1.832274,3.8029677,0
4146,26.287069,30.190768,258.64855,122.07752,16.835588,7.9179246,14.635077,805.49047,2.393401,1.5546845,470.27965,119.74671,40.303523,6.4642624,6.4548741,66.989679,0.61250331,29.405376,57.662802,12.05988,4.9772456,2.0763711,3.7574318,0.00156866,0.42916011,12,707,155.36563,2.0034163,3.3532298,0
4151,25.8606695,30.0843105,244.988205,114.186475,15.576587,7.9482515,14.1082515,732.10558,2.358416,1.7052039,447.818735,115.236435,37.208521,5.0712072,6.6329303,61.5593005,1.5911855,34.914538,52.73385,10.7551995,4.6681985,1.81239865,3.0301568,0.006607625,0.389688835,12,889,179.80677,1.7229658,4.044096,0
4152,25.805935,30.042702,241.23448,112.276,15.322494,7.9586253,14.409209,717.57199,2.3777543,1.7239213,443.35426,113.64821,36.528009,5.1038047,6.6725807,60.999609,1.5705903,35.707284,51.948652,10.773455,4.6522756,1.7953174,3.0004858,0.00680149,0.38881512,12,911,184.13582,1.7065987,4.0842565,0
4187,27.060384,29.3091075,139.48334,76.637035,10.2193862,8.0851565,10.155015,569.791295,2.14038655,2.1711644,358.119025,52.7135475,28.5374565,4.48526935,6.65992335,53.7871925,0.164338635,41.771482,51.60981,6.08376675,4.18504915,1.20027685,2.0320305,0.00316963,0.29142452,18,1595,411.960145,1.8206123,3.91480195,0
4188,27.179286,28.886506,158.79623,86.406764,11.963295,8.0701284,10.17635,611.84464,2.1473798,2.0609525,388.76354,60.570975,31.560308,4.474381,6.4833518,57.026061,0.10878466,45.444749,48.492518,6.0407181,4.1683084,1.2512611,2.0569584,0.00311361,0.29542434,18,1571,449.20124,1.8132103,3.6986335,0
4189,27.162374,28.9025355,183.73596,98.3311575,14.1521785,8.0506272,10.278389,660.74891,2.151498,1.9262852,424.908085,71.142758,35.2677995,4.44790385,6.2720752,60.942607,0.17938268,52.725319,38.8342735,8.13424975,4.1354571,1.41227875,2.52713955,0.00751175,0.341345135,15,1342,402.842,1.8114111,3.6769631,0
4190,27.077631,28.961209,219.33383,115.44655,17.66888,8.0252252,10.507683,715.21742,2.1700887,1.7547857,470.15996,85.526403,40.008638,4.4202664,6.017599,66.085532,0.17568823,53.948603,35.331078,10.569674,4.318952,1.636343,3.0442399,0.01118698,0.40555048,14,1384,398.74736,1.6597893,3.7162653,0
4192,27.006832,29.465868,260.84938,132.8264,21.079114,7.9957329,10.610494,773.35151,2.188477,1.54779,527.59507,106.97486,45.910736,4.4187826,5.7564444,72.891193,0.08875975,37.440669,44.946553,17.486651,5.2742169,2.2701378,4.1841261,0.02068301,0.58638897,11,1006,297.44248,1.5161191,3.9053969,0
4207,27.1424485,31.147043,72.6405305,36.479387,5.02204145,8.26086215,11.17888,427.226995,1.89554165,2.362023,275.98524,31.1325445,19.5015485,4.30507265,7.31046885,44.18773,0.15085726,21.154353,65.103904,13.6089345,5.3082298,1.9044082,3.02634635,0.00448632,0.38189118,9,483,345.631425,1.67156865,3.8218355,0
4208,27.151253,31.215998,73.012556,36.260838,5.0512441,8.2742319,11.420809,425.07442,1.9074644,2.3987751,275.38453,31.694766,19.49598,4.2935541,7.3115303,43.907926,0.03975348,16.280688,69.356311,14.334505,5.4866047,2.0076841,3.1150229,0.00104716,0.39557936,8,347,278.3981,1.7044401,3.6990848,0
4209,27.157465,31.216399,73.5439415,36.068953,5.1021486,8.2883103,11.7012185,422.422335,1.9195761,2.4336084,275.14878,32.368009,19.446335,4.29339295,7.3165591,43.6541195,0.087230075,19.8339995,65.429652,14.8906705,5.44461295,2.0704933,3.16809545,0.0036316,0.415688855,8,381,261.402695,1.646545,3.54516275,0
4255,26.6164985,31.87804,40.6544205,10.6281435,4.53746215,13.271,11.118046,573.947305,2.0370427,2.3064821,248.928275,25.5258445,8.8550858,6.3211237,7.9967357,35.1438645,11.085966,25.837094,40.3161095,22.6409995,4.88385345,2.9912282,4.0207918,0.077796405,0.72566975,20,7415,170.72114,1.67849225,4.666824,0
4256,26.619918,31.827268,40.475526,10.24661,4.6264026,14.079896,10.831196,538.78851,1.9862575,2.3686089,242.95717,25.624461,8.5650762,5.861086,7.9889775,33.807425,17.519217,32.812383,31.566178,19.041474,3.9053675,2.9902937,3.4044427,0.09247091,0.66376723,23,12986,212.17506,1.6207961,4.8922898,0
4257,26.6229695,31.8288225,40.537914,9.8862767,4.75199745,14.821365,10.5608505,504.74682,1.938031,2.42947785,237.69312,25.9260725,8.3729033,5.4071725,7.980675,32.491232,14.761904,31.849079,33.522676,20.0696255,4.2016201,3.0060493,3.53708915,0.085822105,0.67774053,22,11743,211.325335,1.6077809,4.80077905,0
4258,26.62567,31.893182,40.955808,9.6050074,4.8974469,15.502898,10.295536,478.32369,1.8969495,2.4981413,233.42208,26.474116,8.2582374,5.0149378,7.9741777,31.430809,10.57609,28.111187,38.812731,22.542064,4.8413386,2.9770314,4.0070114,0.06722244,0.70688352,20,7464,181.03322,1.6371188,4.6458387,0
4315,26.426877,29.6543675,336.485925,169.531365,22.0453485,7.8806398,24.690796,958.08558,2.60249565,1.074877,579.838315,145.863655,51.843105,10.24859,6.2717272,88.155849,0.63862594,26.11508,62.9296025,10.3616425,4.90663745,1.68567745,2.983221,0.03809669,0.397593135,10,715,158.304865,1.6172035,3.07274225,0
4316,26.4405505,29.7340695,329.04255,172.001725,21.0128155,7.87915345,24.059774,950.568245,2.6167298,1.0162324,580.00882,134.689255,52.8840305,10.316423,6.3532096,92.472675,0.51702644,33.104836,56.6329885,9.4042196,4.68902905,1.668802,2.9110231,0.034706635,0.36497353,12,965,168.75969,1.73422105,3.0866532,0
4317,26.4595615,29.791593,315.16993,172.60739,19.65114,7.89432565,23.451075,961.69469,2.8512286,0.981788015,577.547505,123.43755,52.559582,12.929986,6.43283085,95.588345,0.503985245,40.0484255,51.1503515,8.4690026,4.5054999,1.634675,2.80646425,0.02663424,0.331128145,14,1153,175.78741,1.8221315,3.30438905,0
4323,26.428577,30.172638,278.743575,132.50131,19.0037225,7.90826035,17.8897035,924.93948,2.7929275,1.2622949,507.956435,127.35121,44.469169,10.403611,6.20016105,78.243278,1.1782144,30.229678,58.455254,10.3467815,4.75395645,1.8731626,3.1499534,0.00410718,0.37633151,11,710,173.268395,1.78841625,3.7037572,0
4324,26.419663,30.2132635,273.6067,129.038915,18.4709905,7.914279,16.847281,880.929855,2.64295805,1.3829281,495.79133,125.939555,43.297798,8.7448759,6.2990879,74.1873615,0.763502805,30.3405865,58.619196,9.8040537,4.73060975,1.8075189,3.1882671,0.001716635,0.36384764,11,715,182.70396,1.79445,3.43443,0
4325,26.400647,30.2072725,265.725145,124.4591,17.5200445,7.9171037,14.8278815,836.709505,2.43383255,1.5333666,481.08304,123.478495,41.5928085,6.8794473,6.4019384,69.225593,0.47629706,31.414193,56.609567,11.4637215,4.90537445,1.9268017,3.6244917,0.00106117,0.40862716,13,975,167.15404,2.023541,3.3648468,0
4326,26.313571,30.194904,255.870265,119.607215,16.210898,7.9141773,11.8490735,796.061775,2.15934205,1.70099675,465.18904,120.1056,39.6696795,4.7553175,6.5002421,63.398199,0.9630845,30.684062,56.872871,11.5735515,4.90541285,1.9434619,3.50895195,0.003287105,0.414353635,13,833,165.41731,1.90594735,3.48380755,0
4330,25.939695,30.086548,262.91745,123.191315,16.3730695,7.9365773,13.799409,772.579365,2.37651575,1.6397423,469.072195,123.32594,39.1949645,5.01546025,6.54240155,63.930873,1.56256615,34.6168235,52.8776425,10.9269935,4.6891869,1.8200353,3.0674935,0.006781255,0.39416763,12,896,181.73068,1.7242582,4.0240419,0
4331,25.880504,30.044583,260.795545,122.09059,16.1657525,7.9457788,14.0819655,759.99776,2.39924965,1.65466175,466.104705,122.550525,38.625021,5.03441015,6.57645095,63.4636575,1.5504028,35.321905,52.111918,10.9789555,4.6779603,1.8063917,3.04708575,0.00695398,0.393939785,12,918,185.839885,1.70822195,4.06716225,0
4369,27.075801,29.1978995,259.33845,137.13402,22.038377,7.99847515,11.541501,775.495535,2.1986299,1.56266795,517.59219,100.2184765,45.1203265,4.3198422,5.8407513,71.190962,0.25760072,46.775602,39.7665675,13.263866,4.69015965,1.77439935,3.43868555,0.016925205,0.485558795,14,1272,371.892185,1.71973095,3.64726415,1
4370,27.077859,29.2063715,304.737905,160.030215,27.5404375,7.9565347,12.0856385,862.73977,2.26484125,1.2365501,582.88346,119.671435,52.38474,4.38151095,5.5215671,78.9790995,0.23647637,42.4375775,41.3105875,15.965236,5.02395255,1.9770115,3.91863725,0.02061662,0.5554129,13,1199,350.56754,1.65343085,3.6465948,1
4371,27.1245165,29.133975,310.652125,161.543105,27.8347775,7.9540068,12.037631,866.621335,2.26146315,1.22821005,586.000235,120.680115,52.772766,4.37563175,5.5002587,79.563532,0.239049715,39.924032,42.868735,17.144041,5.16725055,2.079186,4.10049615,0.023647285,0.593350545,12,1134,337.572905,1.6278699,3.6663432,0
4387,27.098144,31.2065055,76.772308,37.521842,5.3389782,8.29170885,11.7152645,426.489425,1.91960575,2.4559183,278.741695,33.943896,19.3128955,4.3289745,7.335332,43.588906,0.08391104,11.9771505,73.9515945,14.5846055,5.58483265,1.95977345,2.8747184,0.00101573,0.362517445,8,398,243.415915,1.57146315,4.16656835,0
4388,27.1019565,31.2216115,76.8312985,37.0282965,5.35765445,8.306665,11.965315,423.235795,1.92920205,2.48796255,278.03564,34.416985,19.163943,4.330945,7.34840975,43.2551005,0.151383225,14.7765855,69.5774935,14.458416,5.45965775,1.98938575,2.90589,0.001897895,0.375373225,8,418,227.268045,1.5671966,3.85131585,0
4389,27.112505,31.254437,76.9214595,36.5553055,5.38730465,8.32261695,12.2424205,419.72439,1.93858645,2.5179973,277.596825,34.946423,18.980751,4.33949365,7.36454635,42.922668,0.25695882,20.950482,64.6356675,14.138189,5.3293466,1.9517067,3.01346925,0.00460308,0.385925325,9,484,324.62494,1.61968395,3.7196333,0
4433,26.625017,31.895137,37.7122215,10.255381,4.13381595,12.7299885,11.2953145,662.719015,2.1205473,2.12723035,254.53249,23.4106735,9.1998587,7.18333975,7.9143923,38.1442315,5.15735065,20.2000065,48.931075,25.765289,5.78645795,2.9688829,4.50725995,0.071310655,0.76796709,18,3360,134.79212,1.78594615,4.3771907,0
4434,26.627453,31.8708905,37.5945505,9.834919,4.26628715,13.785131,10.949134,609.6368,2.05538,2.1984772,247.033445,23.601439,8.71187065,6.56250395,7.9178873,36.264032,6.70106555,22.0516275,46.786726,24.742376,5.5012637,3.03195995,4.21116605,0.08943588,0.7888623,21,4273,127.152205,1.8359368,4.71947905,0
4435,26.629647,31.8338475,37.526584,9.30487295,4.4168231,14.926091,10.6043385,558.39118,1.9882288,2.2628413,239.49716,23.8482475,8.3161314,5.9599504,7.9160447,34.3900685,11.020594,26.347995,40.7748455,21.8565385,4.80177385,3.04733975,3.89561225,0.090416355,0.74281725,21,6755,148.13193,1.7569312,4.77815335,0
4437,26.633391,31.8904685,38.198318,8.30891315,4.8211052,16.6767665,9.9617778,479.718765,1.87100785,2.3848683,227.42407,25.095866,7.9218832,4.8587342,7.90306355,31.342976,8.4974447,29.05008,40.4273075,22.362299,5.0032791,2.9997399,4.0542954,0.06234536,0.710520275,19,5490,159.97091,1.6679259,4.61061415,0
4438,26.6348795,31.9369905,39.593435,8.0968061,5.0879865,17.285973,9.64701895,451.217275,1.8332215,2.46234945,223.974545,26.4176825,8.02448195,4.43562475,7.90800835,30.183047,6.57132475,27.93034,41.680477,23.483965,5.22241305,2.95325585,4.24759985,0.052174555,0.71231271,18,4151,157.350755,1.6678492,4.5172558,0
4494,26.424849,29.732217,332.54234,161.5492,22.670226,7.8892017,23.95352,1021.5488,2.7970253,1.0611407,581.59487,148.34948,52.113455,11.649438,6.1380275,90.328388,0.30621758,14.686768,73.341892,11.420215,5.1322581,1.7492718,3.1232278,0.05344427,0.43910593,7,422,145.99965,1.4258022,2.4420189,0
4495,26.4416335,29.781018,317.172225,157.45608,21.388027,7.89608735,22.866143,1059.07205,2.9573794,0.991899265,577.05366,136.46553,51.9172115,13.1570625,6.09429005,93.76781,0.173052945,22.177871,66.7289125,10.274158,4.9975777,1.7004293,3.02206855,0.051629525,0.416050245,9,657,159.87537,1.59134235,2.5452392,0
4496,26.458564,29.856012,284.46857,142.57722,20.300066,7.9265441,21.503449,1157.3417,3.4262823,0.89363349,562.45542,124.32261,48.736864,17.939361,5.8763573,95.719638,0.21816733,41.553948,51.856234,7.321926,4.4218681,1.4279865,2.6201758,0.02443955,0.2947703,12,980,145.80803,1.6473721,3.6918345,0
4503,26.4061705,30.2018035,282.05469,130.6945,19.457805,7.91378015,17.00968,927.53456,2.71673305,1.35775145,509.079665,132.17982,45.128303,9.23652055,6.22940265,77.0667045,1.0569264,30.9153205,58.0287395,10.03746775,4.74656575,1.82552605,3.1714997,0.00394419,0.370982425,12,784,179.92074,1.79174655,3.5622316,0
4504,26.410042,30.208505,274.58091,127.36018,18.494064,7.9178738,15.646985,875.93794,2.5445485,1.4788923,494.54313,128.91478,43.32321,7.6375571,6.3376121,72.30452,0.94011857,31.522865,56.762679,10.616058,4.7943092,1.8593886,3.2897696,0.00341702,0.38678154,12,880,174.80354,1.8450353,3.5271448,0
4505,26.3185045,30.177998,267.77682,124.393095,17.564577,7.9186308,14.121843,837.83398,2.391944,1.5796117,482.61176,125.9168,41.7462815,6.17171565,6.41718065,68.3093455,1.1477317,31.592413,56.3113555,11.0464685,4.8167778,1.8884368,3.33037795,0.00470379,0.39923857,12,865,170.9069,1.8378331,3.63652485,0
4506,26.245897,30.17139,265.06361,123.29291,16.862692,7.9186492,12.925726,812.20733,2.2812956,1.6417888,476.35905,124.91734,40.630716,5.245792,6.468496,65.461117,1.3289707,32.130578,55.49309,11.040892,4.7818684,1.8770429,3.2504936,0.00562195,0.39926205,12,856,172.07074,1.8033211,3.762663,0
4507,26.161682,30.1497175,271.42509,126.842135,17.004235,7.9194218,13.208368,811.960065,2.3233501,1.613728,481.00085,127.50811,40.857714,5.0995725,6.4603139,65.7225715,1.46340505,32.9447695,54.5749645,11.030407,4.74774915,1.8564434,3.17118205,0.006321705,0.398370165,12,864,175.693065,1.7665559,3.87685345,0
4509,25.9803755,30.090854,293.553525,139.463335,17.571475,7.9159505,13.37494,828.16359,2.4068966,1.50571565,502.374835,136.528,42.131694,4.77788455,6.39874735,67.187253,1.53899635,34.324805,52.9846145,11.1388585,4.7138533,1.8264536,3.1063427,0.00701332,0.398777595,12,907,183.88419,1.72116785,4.013729,0
4510,25.905447,30.047688,291.41049,138.19295,17.374084,7.9225154,13.45434,818.69813,2.4221414,1.5242448,499.8403,135.85302,41.674093,4.7206825,6.4256374,66.716377,1.5312616,34.943367,52.276313,11.249037,4.7088792,1.8163303,3.0956294,0.00713058,0.40017768,12,929,187.74682,1.7063007,4.0613094,0
4549,27.134098,29.1056935,344.051835,185.691585,30.2403205,7.9434916,13.203856,890.62248,2.22768045,1.26853985,610.15906,127.335875,54.5744815,4.01467665,5.43211575,80.897606,0.26606552,33.230329,45.284528,21.213936,5.65665745,2.09726715,4.72131225,0.034853165,0.73539921,13,1102,331.01117,1.73892435,3.38219695,0
4550,27.171723,29.024654,351.4427,189.30811,31.158556,7.9403458,13.319845,899.85858,2.2266658,1.245558,622.69476,131.05202,55.244082,3.9905988,5.4023348,81.136353,0.26575227,30.674394,46.23577,22.805832,5.8462315,2.1943884,4.985396,0.0394454,0.78394206,12,1072,326.37363,1.7285695,3.3495201,0
4567,27.089745,31.2221485,79.7645185,37.9228325,5.5703158,8.3235847,12.196214,424.371785,1.93810045,2.5416083,280.516725,36.2280195,18.935111,4.35568005,7.37515235,42.8954245,0.24978975,18.353784,67.2778415,14.052802,5.38810805,1.92393225,2.9139142,0.003620955,0.37083983,9,476,288.37052,1.57930815,3.9194027,0
4568,27.099718,31.270723,79.482324,37.296061,5.5741262,8.339906,12.441481,420.61258,1.9451796,2.5700832,279.71271,36.608287,18.697371,4.3638536,7.3961697,42.521377,0.36621332,21.78489,63.752605,14.115303,5.299541,1.9270121,2.9926798,0.00514878,0.383484,9,536,336.68736,1.6107791,3.7903727,0
4612,26.636471,31.921962,33.757142,9.4174807,3.6713695,12.771524,11.173318,717.96245,2.1685607,1.9832038,254.59581,20.692264,9.010139,7.6631417,7.8275033,40.046136,3.5968828,18.439582,51.681532,26.314035,6.023832,2.9981517,4.6365873,0.07931022,0.80016821,19,2376,115.9828,1.8580023,4.3273687,0
4613,26.6377105,31.8896025,34.0759325,8.90723055,3.92829815,14.3023465,10.7519525,637.054835,2.0785502,2.0771749,244.80274,21.294545,8.39906905,6.8036239,7.84897065,37.221975,3.0029022,17.699481,52.6771165,26.8108525,6.09455445,3.06652755,4.5200398,0.115188145,0.87124012,22,2202,72.4571755,2.0021847,4.80978085,0
4614,26.638875,31.861347,33.918954,8.1323478,4.1360905,16.096073,10.308972,567.58608,1.9872012,2.147759,234.02626,21.677312,7.83419,6.0057213,7.8562148,34.6692,3.9548933,22.394819,49.980464,23.719961,5.6779733,3.2080325,3.9596673,0.08488861,0.80154842,18,2163,69.018444,1.8533879,4.6282247,0
4617,26.6414965,31.917789,36.751016,6.35678055,5.11503805,18.3186825,9.30514795,440.007935,1.7744686,2.3384532,216.214765,24.959902,7.63261165,4.04480785,7.82574295,29.599725,5.34688305,30.528756,41.11539,22.5789595,5.1690662,2.9879647,4.20971945,0.04716503,0.70254066,17,3161,149.026015,1.6696875,4.52379095,0
4618,26.642019,31.999979,40.130306,6.3275447,5.6402125,19.534989,8.6691581,411.44914,1.7671777,2.4453016,213.63635,28.179033,8.0088352,3.6328898,7.8720881,28.443079,5.0866963,28.506476,42.647252,23.667145,5.3659358,2.9402413,4.4043197,0.04287,0.70849692,17,2942,154.0712,1.6730706,4.4379262,0
4673,26.3757925,29.793457,336.6432,156.089585,24.173172,7.89164765,23.0102825,1091.77105,2.9436148,1.05773195,589.182515,156.788305,53.6964335,12.339574,5.99036425,92.5517155,0.27887028,10.5804555,75.702013,13.603198,5.57941705,1.91367315,3.3838822,0.043309135,0.470199455,7,388,97.450141,1.2377491,2.7315082,0
4674,26.395095,29.866157,320.08877,147.184725,23.635084,7.90050135,21.14366,1167.0239,3.19041315,0.974799035,584.610105,149.12197,53.6623675,14.5066345,5.8445106,95.8774075,0.20933038,13.4553595,72.7911195,13.020612,5.37686715,1.88587695,3.4023561,0.052538625,0.482433725,8,430,126.06581,1.4561481,2.71553855,0
4675,26.444445,29.922902,295.621995,127.850945,22.976344,7.918387,19.1845295,1292.8509,3.5935805,0.84589156,575.852885,139.876455,52.2577665,18.081272,5.5809439,99.6222355,0.387756955,25.9859825,62.5396975,10.8368595,4.9682963,1.7204813,3.0674212,0.039160445,0.40221885,10,707,139.88477,1.5608523,3.20733335,0
4685,26.2324555,30.1657855,281.59546,130.563125,18.160633,7.9199394,14.4032225,854.68232,2.45719435,1.54012345,496.277195,132.873625,42.854221,6.02875285,6.38237835,69.662293,1.4157644,32.433286,55.13041,11.0252445,4.7613993,1.85671995,3.19355005,0.006569505,0.398366215,12,862,176.442835,1.7714926,3.8225109,0
4686,26.16939,30.1571195,292.71699,136.95332,18.23337,7.9138506,13.6310715,857.85399,2.426817,1.50381795,505.32801,137.09958,43.2374785,5.33877065,6.3611965,69.344939,1.48000825,32.969712,54.4046185,11.1209265,4.7530904,1.84762935,3.16933455,0.00692228,0.39993713,12,878,179.27778,1.7496097,3.8968015,0
4687,26.0445655,30.125248,318.053395,152.40547,18.729685,7.8946239,13.052775,881.934875,2.41256845,1.3844079,529.688295,146.863575,44.907436,4.7341544,6.2579224,70.2862425,1.50842455,33.4995675,53.7189935,11.2501885,4.7460877,1.8399525,3.1543913,0.007157925,0.402046865,12,899,182.743985,1.7293975,3.96108755,0
4689,25.8931545,30.0507455,334.117785,161.67227,18.937405,7.88563,12.322361,894.58063,2.4240055,1.3217844,545.134935,153.5146,45.7599405,4.05978025,6.2095672,70.644147,1.50293505,34.3905365,52.470493,11.608696,4.75074985,1.8307195,3.15625405,0.00728923,0.40805603,12,946,189.854745,1.6989754,4.0667469,0
4728,27.2141045,28.8367485,437.99157,244.225065,38.5872325,7.89531175,15.4918495,991.843945,2.22196225,1.2130417,707.30742,155.262205,62.412167,3.4291521,5.0823832,85.8248835,0.19372236,17.957787,51.8327935,30.0156725,6.74075055,2.44239785,6.13999025,0.05322397,1.01957705,12,934,283.95896,1.81550295,2.98041925,0
4729,27.210802,28.9188925,460.918805,257.701435,40.705437,7.8803026,15.909719,1021.8688,2.2255353,1.1647186,733.056605,162.59854,64.779478,3.32968545,4.9721874,87.799666,0.15040074,14.4605205,52.911932,32.5266705,7.0294699,2.5447795,6.56767875,0.05941122,1.1069151,11,928,292.472895,1.80026995,2.941001,0
4791,26.6473995,31.9503525,29.0826745,8.4291367,3.1208139,12.425563,11.0239625,764.90432,2.2340187,1.82468365,255.5283,17.5104685,8.4739066,8.08388315,7.75604405,41.766646,2.94600415,17.9948885,52.499622,26.3075375,6.0995526,2.97925705,4.8532594,0.055318945,0.76485592,16,1753,125.69927,1.77956235,3.8994473,0
4792,26.6476365,31.920391,30.1339205,8.0175218,3.52835605,14.625702,10.5327735,656.561005,2.1102452,1.95577735,243.12718,18.685369,7.85682965,7.0059698,7.80148835,38.0457465,2.9431886,19.2598905,51.8171295,26.1468405,6.0389168,3.06521265,4.62367945,0.085387575,0.82674171,19,1830,110.89421,1.8980285,4.536945,0
4793,26.64779,31.874009,29.7177575,6.9375007,3.7382461,17.3388515,10.0026935,562.534245,1.988216,2.01732715,227.923325,19.1250075,7.1367615,6.02376925,7.82254595,34.535449,3.25268725,25.6408535,46.7443225,23.6414445,5.58551595,3.13766845,4.0321572,0.074302765,0.784459955,18,1769,109.14205,1.80282265,4.62844975,0
4797,26.6477285,31.9070275,38.5260695,4.5711544,5.88417805,20.490997,8.1800128,391.718495,1.7070612,2.3493166,205.984265,28.014249,7.802692,2.9999064,7.81333615,27.539884,4.4587074,30.2804505,42.0856165,23.1993915,5.3357529,2.96307125,4.4334054,0.0390402,0.702566685,17,2456,152.238015,1.6771532,4.43460065,0
4852,26.364315,29.801522,346.69926,153.55438,26.089681,7.8882592,22.118683,1161.5923,3.0376086,1.0662764,601.54548,167.49075,56.80528,12.313749,5.8546325,95.415913,0.25420963,10.09307,75.150077,15.203617,5.6832695,1.9629525,3.694317,0.02618401,0.50090888,6,365,107.81626,0.99956954,2.7623147,0
4864,26.224807,30.167848,293.71972,135.49867,18.992267,7.9188031,14.994268,884.0673,2.5483822,1.4922166,510.99957,139.24231,44.362842,6.4733544,6.3229965,72.037046,1.464733,32.573583,54.838654,11.123016,4.7611913,1.8451458,3.1716015,0.00748342,0.40021478,12,874,180.00838,1.7457258,3.8615949,0
4865,26.161666,30.159414,309.959815,145.77751,19.081691,7.90564495,13.8535315,891.638355,2.49272745,1.43296455,524.73328,145.238485,44.939343,5.4377148,6.2860954,71.540634,1.4917592,32.9092535,54.2590195,11.301232,4.76415345,1.843757,3.17338155,0.007531585,0.403662965,12,893,182.636565,1.7305087,3.92171355,0
4866,26.041345,30.126414,352.92868,172.11315,19.913718,7.8660501,12.062366,937.71724,2.424103,1.2148834,565.64732,160.90743,48.03602,4.03255,6.089015,73.141613,1.4988292,33.221129,53.70667,11.534194,4.7728323,1.8429805,3.18418,0.00755074,0.40806851,12,916,185.46458,1.7162211,3.9796395,0
4867,25.9654075,30.0986005,392.25571,196.52106,21.0479905,7.82702685,10.564569,993.020635,2.3446158,0.99590549,603.56198,174.68822,51.3724095,2.97299495,5.88294095,75.497229,1.49049485,33.4934505,53.2139415,11.7961075,4.78894915,1.8447685,3.2066985,0.007506335,0.412869675,12,942,188.669645,1.70179085,4.03590355,0
4868,25.872056,30.052384,380.24773,188.54588,20.572479,7.8411974,10.932453,972.41622,2.3982105,1.0767125,592.19937,171.13204,50.128773,3.1973246,5.9620207,74.484438,1.4661853,33.677789,52.734195,12.121807,4.8106145,1.849165,3.2388297,0.00740419,0.41898233,12,968,191.85208,1.688605,4.0865714,0
4907,27.210704,28.754383,411.318625,229.19734,35.98775,7.9214058,15.176388,948.43536,2.19798105,1.35324,674.48844,146.209605,58.9726795,3.5023005,5.2582731,82.225797,0.085538025,8.05789035,55.9298365,35.581882,7.44261585,2.67553905,7.0422864,0.05767484,1.19373465,11,840,253.04845,1.86001435,2.75530985,0
4908,27.21308,28.88982,438.28035,244.735,38.532981,7.8994821,15.571402,988.0806,2.2065028,1.2576107,706.30655,155.09366,62.11157,3.405108,5.1026565,85.232366,0.02634365,4.1171361,55.90274,38.349956,7.7336236,2.7707766,7.5600746,0.08878897,1.3215673,11,922,299.52285,1.7908955,2.8575251,0
