id,left,top,right,bottom,용존무기질,암모니아성,아질산성질,수소이온농,부유물질 ,규산염,화학적산소,투명도,질소,질산성질소,인산염인,클로로필,용존산소,총인
4791,126.7,34.45,126.725,34.425,27.834821,8.284593,2.9556624,12.304813,10.989573,773.38851,2.2572531,1.7850378,255.81313,16.617384,8.3165808,8.1628722,7.7427064,42.357822
4791,126.7,34.45,126.725,34.425,25.461941,7.8767342,2.6535033,11.951429,10.905129,787.14823,2.3019035,1.7129065,256.53609,14.953085,7.8791322,8.3044043,7.7239453,43.171623
4791,126.7,34.45,126.725,34.425,32.281249,8.9026414,3.5795959,13.380727,10.940327,702.12464,2.1544517,1.965922,250.56826,19.823389,8.597321,7.4673682,7.8097809,39.564761
4791,126.7,34.45,126.725,34.425,30.541001,8.5487225,3.3777434,13.333381,10.87081,716.93683,2.1780001,1.907502,250.57894,18.638811,8.3869733,7.6044925,7.7850409,40.183416
4791,126.7,34.45,126.725,34.425,28.715715,8.2009795,3.1586911,13.206164,10.796834,730.45071,2.206578,1.8478901,250.78394,17.379853,8.1192945,7.7368872,7.7638055,40.822211
4791,126.7,34.45,126.725,34.425,26.805973,7.8639611,2.9212294,12.979099,10.716143,742.18405,2.2414648,1.7876756,251.21583,16.043636,7.7826655,7.8622983,7.7471009,41.484671
2724,126.425,36.9,126.45,36.875,121.09098,53.730481,8.6431936,8.0518428,14.753411,413.65491,2.0219515,1.8641061,303.32426,58.749762,21.062495,4.4049117,7.396821,41.816736
2724,126.425,36.9,126.45,36.875,126.80028,56.610756,8.9649822,8.0487288,14.676382,427.71703,2.0468357,1.8867986,309.8294,61.254592,21.824956,4.4423107,7.3621892,42.794027
2724,126.425,36.9,126.45,36.875,132.20443,59.324804,9.2701163,8.045729,14.627317,441.20996,2.0699623,1.9046558,316.01962,63.637494,22.549403,4.4789392,7.3291838,43.728149
2724,126.425,36.9,126.45,36.875,121.30525,54.043095,8.6267242,8.0539682,14.699386,415.50063,2.0295801,1.8815261,304.14459,58.667508,21.131775,4.4426217,7.3987524,42.057476
2724,126.425,36.9,126.45,36.875,126.62097,56.730596,8.9251233,8.0511764,14.627238,428.66749,2.0528224,1.9022823,310.2292,60.995093,21.843754,4.4792041,7.3665484,42.977619
2724,126.425,36.9,126.45,36.875,131.69102,59.281232,9.2103645,8.0484615,14.579685,441.38125,2.074556,1.9188434,316.06035,63.227325,22.524869,4.5150062,7.3356297,43.861958
2724,126.425,36.9,126.45,36.875,121.59488,54.411999,8.6115398,8.0561327,14.62176,417.54659,2.0383229,1.90198,305.06192,58.602811,21.214521,4.480426,7.4002298,42.321197
2724,126.425,36.9,126.45,36.875,126.50358,56.896838,8.8861657,8.0536376,14.558173,429.79196,2.0597811,1.9203626,310.70635,60.750021,21.874563,4.5154266,7.3704413,43.181279
2724,126.425,36.9,126.45,36.875,131.22436,59.27401,9.1509497,8.0511892,14.51525,441.69526,2.0799972,1.9352599,316.15708,62.827048,22.510611,4.5497582,7.3416263,44.012721
2723,126.425,36.925,126.45,36.9,121.70725,53.498452,8.7506398,8.0450422,14.746139,410.97526,2.0081197,1.8361176,302.25592,59.489982,21.031956,4.2894043,7.383059,41.322093
2723,126.425,36.925,126.45,36.9,128.32498,56.797556,9.1293974,8.0409046,14.690548,427.18893,2.0361281,1.8602077,309.69199,62.427199,21.914392,4.3229339,7.3420313,42.427251
2723,126.425,36.925,126.45,36.9,134.49141,59.865036,9.4821458,8.0370233,14.664485,442.52363,2.0620346,1.878661,316.66251,65.171168,22.740288,4.3569073,7.3036687,43.470966
2723,126.425,36.925,126.45,36.9,121.22292,53.428845,8.7006126,8.047454,14.778148,411.24993,2.0110897,1.8410023,302.31272,59.12583,21.004249,4.3290013,7.3894803,41.442067
2723,126.425,36.925,126.45,36.9,127.60083,56.62381,9.0636257,8.0436547,14.708324,426.87094,2.0384356,1.8654764,309.51351,61.943139,21.854058,4.3649905,7.3503381,42.514254
2723,126.425,36.925,126.45,36.9,133.56696,59.603166,9.4033498,8.0400617,14.669339,441.70377,2.0637025,1.8843412,316.28941,64.58797,22.652604,4.4007983,7.3135286,43.530038
2723,126.425,36.925,126.45,36.9,121.03758,53.514177,8.6661737,8.0496952,14.780418,412.18482,2.0157207,1.8504216,302.68786,58.889801,21.016874,4.3671924,7.3939063,41.608807
2723,126.425,36.925,126.45,36.9,127.10736,56.566913,9.0098707,8.0462416,14.703726,427.07765,2.0420034,1.8744066,309.57221,61.560605,21.826041,4.4044451,7.3569284,42.637646
2723,126.425,36.925,126.45,36.9,132.81517,59.426384,9.3334596,8.0429459,14.657246,441.28728,2.0663286,1.8930624,316.08299,64.083189,22.590238,4.4411135,7.3219315,43.616285
2723,126.425,36.925,126.45,36.9,121.09098,53.730481,8.6431936,8.0518428,14.753411,413.65491,2.0219515,1.8641061,303.32426,58.749762,21.062495,4.4049117,7.396821,41.816736
2723,126.425,36.925,126.45,36.9,126.80028,56.610756,8.9649822,8.0487288,14.676382,427.71703,2.0468357,1.8867986,309.8294,61.254592,21.824956,4.4423107,7.3621892,42.794027
2723,126.425,36.925,126.45,36.9,132.20443,59.324804,9.2701163,8.045729,14.627317,441.20996,2.0699623,1.9046558,316.01962,63.637494,22.549403,4.4789392,7.3291838,43.728149
677,126.125,34.375,126.15,34.35,59.469482,13.95226,6.1528624,9.08665,11.475755,295.09182,1.8576744,2.9090289,263.01171,39.370379,8.8111238,3.855152,8.4154062,26.436785
677,126.125,34.375,126.15,34.35,58.517207,13.685972,6.0585461,9.085345,11.414286,291.27794,1.8427242,2.8863526,261.73677,38.778848,8.717887,3.8142655,8.4273421,26.214544
677,126.125,34.375,126.15,34.35,57.456024,13.406838,5.9515172,9.082847,11.348064,287.03603,1.8259421,2.8631365,260.30246,38.104001,8.6163548,3.7678807,8.440133,25.968168
677,126.125,34.375,126.15,34.35,58.840877,14.034104,6.0615055,9.1041814,11.463815,295.25557,1.8514129,2.9429245,262.03454,38.751771,8.7765651,3.8416991,8.413201,26.361721
677,126.125,34.375,126.15,34.35,57.847447,13.762417,5.9629415,9.102704,11.400674,291.26928,1.8357494,2.9197139,260.69987,38.128752,8.6801576,3.7985305,8.4254824,26.130355
677,126.125,34.375,126.15,34.35,56.738492,13.475686,5.8509087,9.0998049,11.33217,286.81262,1.8180752,2.8957464,259.19515,37.418748,8.5749554,3.7492114,8.4386722,25.872564
677,126.125,34.375,126.15,34.35,58.272689,14.11667,5.9766958,9.1213477,11.452626,295.58918,1.8457166,2.9770771,261.13363,38.186266,8.7472382,3.8293062,8.4102709,26.294655
677,126.125,34.375,126.15,34.35,57.247333,13.840494,5.8748725,9.1197523,11.388164,291.46305,1.8294701,2.9533342,259.75172,37.539081,8.6484279,3.7842457,8.4228174,26.056071
677,126.125,34.375,126.15,34.35,56.101611,13.547407,5.7590414,9.1165355,11.317844,286.8319,1.8110722,2.9286288,258.19188,36.802477,8.5404461,3.7325086,8.4363174,25.78925
677,126.125,34.375,126.15,34.35,57.768023,14.2018,5.8988665,9.138295,11.442638,296.11816,1.8407258,3.0116944,260.31601,37.674694,8.7232832,3.818466,8.4066133,26.237063
677,126.125,34.375,126.15,34.35,56.72093,13.922464,5.7948931,9.1366797,11.377316,291.89172,1.824058,2.9874652,258.90101,37.011095,8.6229014,3.7720167,8.4193385,25.993542
677,126.125,34.375,126.15,34.35,55.55081,13.624783,5.6766328,9.1332851,11.305781,287.13566,1.8051446,2.9620901,257.30361,36.257122,8.5131269,3.7185227,8.4330494,25.720572
2735,126.425,36.625,126.45,36.6,67.302308,47.630784,2.6793585,8.1569469,9.9351099,281.75058,2.3768251,2.1582981,270.26695,16.996311,17.046936,5.0996069,8.0702479,52.585587
2735,126.425,36.625,126.45,36.6,68.584002,46.519788,2.9959236,8.1514054,10.050882,298.68538,2.3582692,2.1665898,271.87254,19.072774,17.418804,5.0597068,8.0116471,51.460663
2735,126.425,36.625,126.45,36.6,70.004227,45.580102,3.3064909,8.1460681,10.170281,315.02547,2.3406611,2.1739176,273.56089,21.122542,17.793232,5.0207952,7.9543457,50.427104
2735,126.425,36.625,126.45,36.6,64.323795,48.644062,2.1696179,8.1646919,9.7153317,259.91992,2.4078684,2.1283666,267.69373,13.512595,16.636858,5.1144718,8.1576731,54.232999
2735,126.425,36.625,126.45,36.6,65.392758,46.646216,2.5808148,8.1570444,9.8427646,283.30374,2.3815253,2.1439654,269.3928,16.168487,17.08996,5.0650675,8.0782458,52.506851
2735,126.425,36.625,126.45,36.6,66.578648,45.052564,2.9519216,8.1502531,9.9668266,304.12152,2.3586708,2.1554393,271.09675,18.577269,17.521688,5.0176763,8.0069211,51.054312
2735,126.425,36.625,126.45,36.6,62.025647,49.765813,1.7300959,8.1716454,9.5351917,240.1186,2.435854,2.0998222,265.62938,10.530741,16.284514,5.1272934,8.2367456,55.773172
2735,126.425,36.625,126.45,36.6,62.60372,46.619236,2.2370669,8.1616374,9.6625164,270.95977,2.4013308,2.1226202,267.31897,13.748407,16.828384,5.0646384,8.1352992,53.345679
2735,126.425,36.625,126.45,36.6,63.327029,44.270382,2.6541323,8.1535022,9.7783669,296.10927,2.3740936,2.1369106,268.9192,16.403574,17.311339,5.0069724,8.0523092,51.476733
2735,126.425,36.625,126.45,36.6,60.307823,50.180694,1.4596281,8.1757146,9.4104939,228.86637,2.453093,2.0805126,264.25404,8.6672057,16.079589,5.1291663,8.2858689,56.629786
2735,126.425,36.625,126.45,36.6,60.021134,45.90851,2.012771,8.1640899,9.5108227,265.29234,2.4139206,2.1057671,265.68122,12.098832,16.683331,5.051107,8.1724142,53.651752
2735,126.425,36.625,126.45,36.6,60.028811,42.902446,2.4308066,8.1553608,9.597481,292.75893,2.3855798,2.1190398,266.9792,14.69404,17.184038,4.9833614,8.0871166,51.529629
676,126.125,34.4,126.15,34.375,60.890216,13.782268,6.3527136,9.0498498,11.499673,295.1537,1.8711915,2.8411845,265.15682,40.760125,8.8951305,3.8828327,8.4176375,26.603528
676,126.125,34.4,126.15,34.375,60.042852,13.527565,6.2691843,9.0488599,11.442076,291.74982,1.8578977,2.8194049,264.02944,40.251079,8.8102369,3.8471078,8.4286608,26.403369
676,126.125,34.4,126.15,34.375,59.103164,13.264906,6.1748812,9.0471652,11.381143,288.01475,1.8432003,2.7975138,262.76961,39.668478,8.7182607,3.8074132,8.4404236,26.184507
676,126.125,34.4,126.15,34.375,60.154272,13.869057,6.2501725,9.0685939,11.487906,295.0684,1.8643315,2.8751824,264.05605,40.040526,8.8507189,3.8690806,8.4168868,26.518057
676,126.125,34.4,126.15,34.375,59.251141,13.608602,6.1609307,9.0674679,11.428333,291.45146,1.850186,2.8529974,262.85106,39.487209,8.7613449,3.8307274,8.4284024,26.306386
676,126.125,34.4,126.15,34.375,58.247008,13.337703,6.0598946,9.0653923,11.364694,287.45378,1.8344148,2.830491,261.4995,38.855163,8.664259,3.7876163,8.4407154,26.073205
676,126.125,34.4,126.15,34.375,59.469482,13.95226,6.1528624,9.08665,11.475755,295.09182,1.8576744,2.9090289,263.01171,39.370379,8.8111238,3.855152,8.4154062,26.436785
676,126.125,34.4,126.15,34.375,58.517207,13.685972,6.0585461,9.085345,11.414286,291.27794,1.8427242,2.8863526,261.73677,38.778848,8.717887,3.8142655,8.4273421,26.214544
676,126.125,34.4,126.15,34.375,57.456024,13.406838,5.9515172,9.082847,11.348064,287.03603,1.8259421,2.8631365,260.30246,38.104001,8.6163548,3.7678807,8.440133,25.968168
4797,126.7,34.3,126.725,34.275,37.402452,5.628191,5.4651949,19.245772,8.8030112,416.9426,1.7355022,2.3435407,211.75751,26.326666,7.6663446,3.5634535,7.8119856,28.603936
4797,126.7,34.3,126.725,34.275,36.141475,4.9081747,5.5023774,19.300955,8.7180861,410.11744,1.6977736,2.2905744,208.93284,25.747818,7.5000353,3.3101444,7.7730484,28.265691
4797,126.7,34.3,126.725,34.275,34.65654,4.2035389,5.5229988,19.010224,8.7243135,404.07551,1.6508072,2.2363535,206.45153,24.945796,7.3150417,3.0219747,7.724933,27.945586
4797,126.7,34.3,126.725,34.275,32.992821,3.5408006,5.5299736,18.327952,8.8323053,399.41639,1.5944973,2.1823707,204.46129,23.936238,7.1236351,2.7023736,7.6671565,27.663833
4797,126.7,34.3,126.725,34.275,39.523798,5.6248577,5.7427599,20.100807,8.4352789,403.14473,1.7425928,2.398553,210.55892,28.171996,7.9279466,3.4113112,7.84047,28.059154
4797,126.7,34.3,126.725,34.275,38.885006,4.9481149,5.8421956,20.470825,8.242905,395.03367,1.7148852,2.3550925,207.71144,28.10968,7.8454006,3.1796676,7.8146867,27.680292
4797,126.7,34.3,126.725,34.275,38.167133,4.3361856,5.9261605,20.618561,8.1171206,388.40332,1.6841666,2.3129839,205.31339,27.918818,7.7599834,2.9545361,7.7860175,27.355158
4797,126.7,34.3,126.725,34.275,37.36586,3.830883,5.9870234,20.511169,8.0748159,384.67146,1.6517701,2.2719694,203.57143,27.561003,7.6761906,2.7612931,7.7548818,27.137788
4797,126.7,34.3,126.725,34.275,41.757912,5.5238158,6.0460473,21.182392,7.9887659,386.68753,1.7517828,2.453155,208.83218,30.202059,8.193594,3.2295074,7.8720881,27.415935
4797,126.7,34.3,126.725,34.275,41.827614,4.8061232,6.2342737,21.997238,7.6349901,374.67873,1.7328971,2.4192147,205.517,30.800099,8.1985905,2.9778381,7.8600805,26.895512
4797,126.7,34.3,126.725,34.275,41.981913,4.1727901,6.4173333,22.706859,7.3153573,363.66032,1.7151585,2.3905352,202.62284,31.403512,8.2175847,2.745786,7.8501187,26.416642
4797,126.7,34.3,126.725,34.275,42.054828,3.7007521,6.5597334,23.168691,7.092168,356.45813,1.6992372,2.3654416,200.56408,31.805119,8.2350585,2.5769078,7.8403866,26.088633
674,126.125,34.45,126.15,34.425,65.145277,13.217193,6.9139107,8.9407949,11.530897,296.17838,1.9010279,2.6632352,271.07304,45.015088,9.1834585,3.9244351,8.4094526,27.020561
674,126.125,34.45,126.15,34.425,64.635107,12.97213,6.8615274,8.9382752,11.4793,293.83915,1.8909791,2.6409167,270.35375,44.802144,9.1292927,3.8974433,8.4166613,26.875245
674,126.125,34.45,126.15,34.425,64.075035,12.729576,6.8032945,8.9359477,11.427581,291.38429,1.8805334,2.6192198,269.57027,44.542682,9.0711647,3.8699176,8.4243404,26.723957
674,126.125,34.45,126.15,34.425,64.235219,13.354496,6.7981864,8.9650329,11.530327,295.97723,1.8963827,2.7003038,269.87744,44.084397,9.1172681,3.9220326,8.4128433,26.945153
674,126.125,34.45,126.15,34.425,63.652601,13.111699,6.7398698,8.9632463,11.478508,293.44189,1.8859895,2.6785406,269.08258,43.802761,9.0557472,3.894441,8.4210581,26.790636
674,126.125,34.45,126.15,34.425,63.012336,12.869825,6.6748624,8.9615408,11.426057,290.75551,1.8750404,2.6573074,268.21176,43.469292,8.9896427,3.8657945,8.4298025,26.628033
674,126.125,34.45,126.15,34.425,63.349683,13.477792,6.6833098,8.9879669,11.526359,295.75308,1.8908616,2.736536,268.67531,43.191307,9.0553084,3.9160099,8.4152949,26.863898
674,126.125,34.45,126.15,34.425,62.696569,13.234682,6.6187281,8.9866634,11.473697,293.00968,1.8799197,2.715075,267.79934,42.845827,8.9871125,3.8870774,8.4243669,26.698924
674,126.125,34.45,126.15,34.425,61.977644,12.99059,6.5465152,8.9852895,11.419809,290.07554,1.8682336,2.6940215,266.83433,42.443193,8.9137268,3.8564585,8.4340199,26.523482
673,126.125,34.475,126.15,34.45,67.979457,12.708482,7.2578433,8.8599942,11.507979,296.52398,1.9078375,2.5467229,274.50385,48.010694,9.4079372,3.9045953,8.3928832,27.197554
673,126.125,34.475,126.15,34.45,67.698439,12.436212,7.2194805,8.8534534,11.452087,294.69567,1.8970178,2.5209317,273.95368,48.039698,9.3816952,3.8731936,8.3957119,27.069473
673,126.125,34.475,126.15,34.45,67.390222,12.168356,7.1769659,8.8471161,11.396903,292.83684,1.8859885,2.4957824,273.36348,48.04126,9.3540577,3.8418011,8.3986538,26.93986
673,126.125,34.475,126.15,34.45,67.021495,12.895057,7.1445188,8.8882621,11.520054,296.4593,1.9069179,2.5864328,273.39707,46.980686,9.3287435,3.9161507,8.3995454,27.147915
673,126.125,34.475,126.15,34.45,66.661891,12.63577,7.1022977,8.8833963,11.466542,294.47289,1.8967181,2.5621299,272.80262,46.922134,9.2919894,3.887438,8.4041179,27.01607
673,126.125,34.475,126.15,34.45,66.267289,12.380868,7.055525,8.8787947,11.413602,292.43022,1.8863099,2.538515,272.16238,46.828784,9.2527778,3.8587711,8.4089716,26.881556
673,126.125,34.475,126.15,34.45,66.07542,13.064414,7.0296254,8.9152074,11.527601,296.34228,1.9045989,2.6252817,272.25002,45.981264,9.2539283,3.9226388,8.405046,27.088579
673,126.125,34.475,126.15,34.45,65.63954,12.814022,6.9826672,8.9116718,11.47548,294.18599,1.8946345,2.6021264,271.59836,45.842408,9.2079499,3.8953331,8.4110579,26.950909
673,126.125,34.475,126.15,34.45,65.161222,12.567328,6.9305804,8.9083926,11.423646,291.94543,1.8843934,2.579648,270.89267,45.662583,9.1586936,3.8678739,8.4174627,26.809081
673,126.125,34.475,126.15,34.45,65.145277,13.217193,6.9139107,8.9407949,11.530897,296.17838,1.9010279,2.6632352,271.07304,45.015088,9.1834585,3.9244351,8.4094526,27.020561
673,126.125,34.475,126.15,34.45,64.635107,12.97213,6.8615274,8.9382752,11.4793,293.83915,1.8909791,2.6409167,270.35375,44.802144,9.1292927,3.8974433,8.4166613,26.875245
673,126.125,34.475,126.15,34.45,64.075035,12.729576,6.8032945,8.9359477,11.427581,291.38429,1.8805334,2.6192198,269.57027,44.542682,9.0711647,3.8699176,8.4243404,26.723957
672,126.125,34.5,126.15,34.475,69.913807,12.284305,7.477294,8.7999051,11.469848,296.49115,1.9051296,2.4651439,276.56307,50.147119,9.5789587,3.8656371,8.3759577,27.265309
672,126.125,34.5,126.15,34.475,69.798525,11.971748,7.4431704,8.7888762,11.405757,294.95356,1.8916447,2.4352441,276.05157,50.377497,9.5787445,3.8242434,8.3741101,27.137729
672,126.125,34.5,126.15,34.475,69.674749,11.66071,7.4049278,8.7776479,11.342026,293.43578,1.8776246,2.4056432,275.50109,50.601956,9.5806086,3.7817402,8.3717355,27.009605
672,126.125,34.5,126.15,34.475,68.945112,12.50465,7.3689425,8.8304912,11.491235,296.53437,1.9072544,2.5062409,275.56149,49.067795,9.4914357,3.8877568,8.3850181,27.236797
672,126.125,34.5,126.15,34.475,68.745411,12.214786,7.3333529,8.8219031,11.431853,294.85467,1.8953625,2.4785919,275.0399,49.19275,9.4772771,3.8521902,8.3857303,27.110202
672,126.125,34.5,126.15,34.475,68.52715,11.928481,7.2937819,8.8133716,11.373126,293.16925,1.8831636,2.4514633,274.48093,49.299568,9.4631718,3.8162829,8.3863,26.982807
672,126.125,34.5,126.15,34.475,67.979457,12.708482,7.2578433,8.8599942,11.507979,296.52398,1.9078375,2.5467229,274.50385,48.010694,9.4079372,3.9045953,8.3928832,27.197554
672,126.125,34.5,126.15,34.475,67.698439,12.436212,7.2194805,8.8534534,11.452087,294.69567,1.8970178,2.5209317,273.95368,48.039698,9.3816952,3.8731936,8.3957119,27.069473
672,126.125,34.5,126.15,34.475,67.390222,12.168356,7.1769659,8.8471161,11.396903,292.83684,1.8859885,2.4957824,273.36348,48.04126,9.3540577,3.8418011,8.3986538,26.93986
4793,126.7,34.4,126.725,34.375,32.565311,8.0430554,3.9189187,15.829937,10.368911,598.58318,2.0281641,2.0768306,236.35077,20.630666,7.8337775,6.3628097,7.8368951,35.821483
4793,126.7,34.4,126.725,34.375,31.028619,7.6021007,3.7789382,16.282157,10.250054,600.18094,2.0330915,2.0308115,234.40454,19.676329,7.578754,6.3963993,7.8213961,35.910701
4793,126.7,34.4,126.725,34.375,29.513218,7.1755121,3.6361108,16.773111,10.126257,599.98561,2.0390179,1.9869897,232.38769,18.731927,7.3012866,6.4284785,7.8100595,35.954019
4793,126.7,34.4,126.725,34.375,28.108811,6.7877275,3.5001425,17.279273,10.000414,598.41493,2.0456548,1.9473673,230.40999,17.852903,7.0223954,6.4601184,7.8027264,35.960577
4793,126.7,34.4,126.725,34.375,32.296476,7.6201873,4.0037198,16.650913,10.180024,567.58608,1.9867389,2.0994468,231.55086,20.701084,7.5668843,6.0123983,7.839351,34.669943
4793,126.7,34.4,126.725,34.375,30.573055,7.0872739,3.8551061,17.303867,10.041757,565.02009,1.9871914,2.0508012,228.79235,19.661358,7.2511276,6.0183122,7.8258902,34.602633
4793,126.7,34.4,126.725,34.375,28.767316,6.5436677,3.6890703,18.074237,9.8942273,560.0484,1.9892406,2.0025979,225.7561,18.567964,6.8888026,6.0292263,7.8178526,34.468265
4793,126.7,34.4,126.725,34.375,26.946414,6.0112425,3.5106497,18.954682,9.7398291,553.07212,1.99325,1.956454,222.53284,17.461112,6.4952665,6.0501887,7.8156183,34.277561
4793,126.7,34.4,126.725,34.375,31.928009,7.1663535,4.0806768,17.373836,10.004973,539.62065,1.9466795,2.1157326,227.0543,20.710437,7.316131,5.6749563,7.8375945,33.6184
4793,126.7,34.4,126.725,34.375,29.922297,6.5251452,3.9114341,18.202789,9.8524404,533.61863,1.9437218,2.0613629,223.53793,19.518088,6.9276402,5.6589477,7.825077,33.426714
4793,126.7,34.4,126.725,34.375,27.65197,5.8376784,3.697554,19.247921,9.6863164,524.67338,1.9444119,2.0038428,219.50506,18.153072,6.4512889,5.6624026,7.819799,33.157931
4793,126.7,34.4,126.725,34.375,25.086959,5.1120465,3.4269212,20.55853,9.506424,512.98073,1.9510941,1.9429535,214.9459,16.589601,5.8784164,5.7022881,7.8236958,32.824583
4792,126.7,34.425,126.725,34.4,32.281249,8.9026414,3.5795959,13.380727,10.940327,702.12464,2.1544517,1.965922,250.56826,19.823389,8.597321,7.4673682,7.8097809,39.564761
4792,126.7,34.425,126.725,34.4,30.541001,8.5487225,3.3777434,13.333381,10.87081,716.93683,2.1780001,1.907502,250.57894,18.638811,8.3869733,7.6044925,7.7850409,40.183416
4792,126.7,34.425,126.725,34.4,28.715715,8.2009795,3.1586911,13.206164,10.796834,730.45071,2.206578,1.8478901,250.78394,17.379853,8.1192945,7.7368872,7.7638055,40.822211
4792,126.7,34.425,126.725,34.4,26.805973,7.8639611,2.9212294,12.979099,10.716143,742.18405,2.2414648,1.7876756,251.21583,16.043636,7.7826655,7.8622983,7.7471009,41.484671
4792,126.7,34.425,126.725,34.4,32.544989,8.6913327,3.7033102,14.149227,10.75475,666.63285,2.1132645,2.0088959,246.01145,20.175471,8.3501236,7.0953477,7.8215155,38.304698
4792,126.7,34.425,126.725,34.4,30.981159,8.3399762,3.5334044,14.238897,10.672467,677.21584,2.1303696,1.9572337,245.49487,19.133173,8.1456633,7.1979082,7.8002503,38.751436
4792,126.7,34.425,126.725,34.4,29.41679,8.0090635,3.3572939,14.273212,10.588188,686.68035,2.1506293,1.90637,245.14406,18.075854,7.9102109,7.2974222,7.7822826,39.201761
4792,126.7,34.425,126.725,34.4,27.896374,7.7123617,3.1795576,14.231573,10.502685,695.02206,2.1743054,1.8575204,245.02298,17.029556,7.6496585,7.3930649,7.7678516,39.660866
4792,126.7,34.425,126.725,34.4,32.653546,8.4050415,3.8186785,14.978192,10.562862,631.87128,2.0706748,2.046499,241.23138,20.455969,8.0972625,6.7252695,7.8307575,37.044835
4792,126.7,34.425,126.725,34.4,31.168767,8.0259801,3.6710819,15.237018,10.463725,637.96951,2.0813028,1.9993357,240.05285,19.498625,7.8798818,6.7921119,7.8125869,37.310332
4792,126.7,34.425,126.725,34.4,29.72684,7.6713315,3.5233077,15.478658,10.36236,642.75115,2.0935767,1.954321,238.95227,18.559818,7.6445394,6.8559453,7.7978959,37.555396
4792,126.7,34.425,126.725,34.4,28.403679,7.361781,3.3838978,15.679794,10.26107,646.48916,2.1072259,1.9131964,238.02067,17.68612,7.4079272,6.9165919,7.7865325,37.786795
4792,126.7,34.425,126.725,34.4,32.565311,8.0430554,3.9189187,15.829937,10.368911,598.58318,2.0281641,2.0768306,236.35077,20.630666,7.8337775,6.3628097,7.8368951,35.821483
4792,126.7,34.425,126.725,34.4,31.028619,7.6021007,3.7789382,16.282157,10.250054,600.18094,2.0330915,2.0308115,234.40454,19.676329,7.578754,6.3963993,7.8213961,35.910701
4792,126.7,34.425,126.725,34.4,29.513218,7.1755121,3.6361108,16.773111,10.126257,599.98561,2.0390179,1.9869897,232.38769,18.731927,7.3012866,6.4284785,7.8100595,35.954019
4792,126.7,34.425,126.725,34.4,28.108811,6.7877275,3.5001425,17.279273,10.000414,598.41493,2.0456548,1.9473673,230.40999,17.852903,7.0223954,6.4601184,7.8027264,35.960577
10869,127.55,34.65,127.575,34.625,76.903787,60.304723,1.6150319,8.3076832,10.701128,217.27697,1.9111678,5.5564999,194.97924,14.984125,6.6488281,2.0351743,8.3431619,23.958115
10869,127.55,34.65,127.575,34.625,71.083064,52.761329,1.727865,8.3152078,11.917751,224.0192,1.8481518,5.2810676,197.99956,16.593763,6.9184421,2.204533,8.3297643,24.474743
10869,127.55,34.65,127.575,34.625,65.963986,46.45291,1.8052684,8.318094,12.981963,227.26216,1.7906319,5.0781721,200.19463,17.705328,7.1175901,2.325496,8.3273604,24.841305
10869,127.55,34.65,127.575,34.625,61.622458,41.502561,1.8443763,8.3165967,13.863417,226.86393,1.7396534,4.9506952,201.48635,18.274463,7.2361154,2.3949968,8.3364793,25.044575
10869,127.55,34.65,127.575,34.625,70.908088,52.626816,1.7407596,8.3259413,11.49613,226.54744,1.8474888,5.2526641,196.65483,16.540634,6.8197242,2.1928978,8.3107365,24.241587
10869,127.55,34.65,127.575,34.625,66.957956,47.660688,1.8066935,8.3277659,12.322195,229.62804,1.8024398,5.0960396,198.38574,17.490722,6.9819846,2.2907871,8.3057548,24.536359
10869,127.55,34.65,127.575,34.625,63.224386,43.182977,1.8547387,8.3271706,13.101193,230.80245,1.7585341,4.9719972,199.72914,18.186773,7.1098079,2.3656323,8.3070977,24.762978
10869,127.55,34.65,127.575,34.625,59.870075,39.436749,1.8797892,8.323877,13.79168,229.69889,1.717515,4.8893639,200.54552,18.553521,7.1899454,2.4107165,8.3157793,24.899055
10869,127.55,34.65,127.575,34.625,65.649362,46.20024,1.8343911,8.3410944,12.01302,233.28094,1.7913588,5.0143048,197.13887,17.614765,6.8987688,2.3023244,8.282783,24.319231
10869,127.55,34.65,127.575,34.625,63.020887,42.99728,1.8703712,8.3390782,12.582818,234.13664,1.7589902,4.9388582,198.09163,18.153551,6.9943187,2.3549513,8.2830151,24.481662
10869,127.55,34.65,127.575,34.625,60.379999,39.919752,1.8975965,8.3358844,13.153133,233.93918,1.7258223,4.8753272,198.86526,18.563238,7.0733368,2.3972421,8.2868999,24.616174
10869,127.55,34.65,127.575,34.625,57.875447,37.188879,1.9114306,8.3311126,13.69002,232.32813,1.6933745,4.8317027,199.33313,18.776005,7.1247423,2.423052,8.2953775,24.703862
10868,127.55,34.675,127.575,34.65,90.223029,77.82505,1.3095437,8.2654467,8.6396218,194.98367,2.0550144,6.2639705,189.75206,11.088385,6.1590285,1.6501852,8.414121,23.092349
10868,127.55,34.675,127.575,34.65,79.14596,62.720101,1.5684942,8.2884356,11.140511,213.76453,1.9442119,5.624378,197.41467,14.85662,6.8060318,2.0575721,8.37613,24.428166
10868,127.55,34.675,127.575,34.65,70.803624,52.038643,1.7177557,8.2987742,12.98469,222.20012,1.8560747,5.2308601,202.07749,17.04518,7.2137106,2.3000402,8.3674426,25.20737
10868,127.55,34.675,127.575,34.65,64.324339,44.577753,1.7781758,8.3001336,14.326254,222.33017,1.7835504,5.0234585,204.42763,17.964314,7.4217409,2.4158122,8.3844354,25.547557
